50153,43
50836,39
51087,39
51168,42
52543,37
50937,42
52220,37
52810,39
52524,41
53117,39
51298,41
55985,35
51290,42
51454,40
52734,37
52260,42
52337,39
50938,40
51516,41
52702,40
50731,43
50063,43
52319,40
51789,40
51197,42
50857,42
51213,39
52941,37
53828,40
53053,38
51164,41
52181,41
51961,38
50295,41
51109,41
50998,41
52233,38
52270,41
51472,38
51010,41
51416,41
51194,40
51231,36
51344,40
50559,43
50546,42
50376,42
50485,41
51530,42
51483,35
50950,41
52423,40
51858,42
52769,36
52142,40
52092,41
51410,41
52385,39
53170,38
52522,38
51724,42
52495,40
50581,42
52101,41
52293,40
51471,41
51615,41
50944,41
52878,39
51995,42
51313,39
53566,36
50090,44
52002,37
50417,42
51608,42
50248,41
50472,45
49662,42
52765,40
53353,35
53079,39
50995,40
51347,39
52745,38
52430,40
50318,43
50490,43
50246,41
51666,42
50275,41
53050,38
52505,38
49790,42
52473,41
52424,40
52235,39
51183,39
50830,39
52365,42
50887,41
51908,40
52221,39
50427,41
51539,39
53045,38
51947,38
50940,42
53626,38
53533,38
52501,39
51851,40
52392,39
52194,37
51757,42
50689,41
51381,41
51425,43
51454,42
52041,43
50080,43
53642,39
51231,40
50951,41
53555,38
51370,41
51933,39
51009,42
53424,37
51279,38
51927,39
53307,39
51971,37
50944,40
52012,38
52164,40
51199,41
54474,35
52103,36
50683,41
51802,38
53380,38
52671,39
53737,37
51621,38
52598,37
51637,41
50832,42
51293,40
50981,42
52384,39
51286,41
50530,41
51033,43
51539,39
51842,40
50124,42
51251,38
51561,39
53255,38
50914,41
50950,42
49568,45
52256,41
51017,41
50679,40
51410,41
50628,41
52217,41
50445,39
51794,39
51228,42
51561,40
51043,40
51666,40
52325,40
52413,38
51616,39
51332,41
52957,37
52553,40
51927,41
50616,41
51693,41
52383,39
51291,41
50304,43
51134,43
50997,44
51099,39
52105,40
52726,39
51591,39
51054,40
52476,41
53058,35
51006,41
51115,43
51254,40
53226,36
51807,41
50796,42
51707,40
51047,39
51043,42
51573,42
51684,41
51687,41
51165,37
50348,43
52978,39
51497,42
53453,38
51237,43
51740,42
52016,37
52013,38
51764,40
51352,40
52320,39
53335,39
52760,37
50007,43
50109,44
52107,41
51553,41
52514,42
49666,44
51722,41
51050,40
51899,40
50979,39
51227,41
52331,37
51533,41
51055,41
52082,41
50928,42
52903,39
50730,43
51210,41
50296,41
52688,37
51931,40
50737,41
53615,37
51194,41
50764,38
52540,39
52067,41
50903,44
52291,41
51092,42
50966,40
51847,41
51586,42
52956,37
51495,42
51079,39
49149,45
51475,41
52184,39
53812,39
50404,44
50712,42
52722,39
50455,41
53821,37
52972,36
52158,37
51482,41
52677,39
51733,40
55181,36
51068,43
51805,42
51130,42
50270,44
50793,42
50126,43
49875,41
51345,39
53101,40
51210,40
51466,40
51517,43
52755,35
50787,39
51657,41
51581,38
50479,43
54299,40
50276,40
51630,41
49627,45
52297,42
50279,43
52925,38
52256,42
49777,45
50705,39
50922,40
51565,42
52416,35
50644,41
50497,42
51381,42
52027,40
51089,42
51256,39
52136,35
51246,42
51581,42
52525,38
51571,43
52195,41
52015,40
52105,39
52443,39
51273,43
50985,43
50952,40
51991,42
53318,37
52564,40
52193,41
52603,42
51562,42
52495,39
52681,37
52016,39
51827,39
52210,38
51550,39
51430,43
50562,40
50902,42
53553,40
51144,42
52638,40
50660,43
52164,39
50838,41
53234,38
51332,40
51445,41
51932,40
50660,42
53053,41
50868,42
52630,38
50137,42
50361,45
51737,38
51366,42
51996,41
53120,39
50573,43
51085,40
51884,40
51962,39
51468,41
51982,41
50891,42
51780,38
51014,41
51541,41
51094,40
51403,41
49974,40
52014,41
51259,41
51845,41
51591,38
50717,41
52492,41
51869,42
53500,37
50430,44
52474,38
52182,40
52207,39
52069,40
52443,39
49755,42
51303,44
53520,38
50309,42
51583,39
51495,41
52142,39
50334,43
51654,42
51331,41
54303,37
50185,42
50169,44
50810,41
52488,40
51020,41
51306,40
50425,44
51780,41
51854,42
51314,40
50605,42
52027,39
53035,37
52319,39
52036,39
53627,36
52112,40
51213,41
53532,39
52866,41
51272,40
52583,41
52200,39
53095,38
51183,42
51749,39
50942,42
52237,40
52306,40
51583,42
51971,42
51006,43
51710,40
50608,40
51742,41
50929,42
50976,38
52223,38
51824,39
51759,41
49509,43
53124,41
52328,38
50808,39
52457,39
50108,43
51395,41
51689,42
50484,41
52486,38
51569,38
51205,39
52310,40
51861,40
52531,38
52276,41
50849,42
51677,39
51868,42
50084,44
49941,42
54955,36
51196,38
52549,38
51069,43
49832,44
50089,44
52047,39
52534,39
50665,42
51603,41
51913,40
50913,38
50281,42
52166,40
52277,39
50745,41
50861,41
50876,42
50384,41
51210,42
50806,42
52292,40
51254,40
49633,41
51561,39
50659,40
53409,37
52108,42
51228,41
52562,40
51253,39
51418,41
50460,45
50935,40
51414,39
52918,37
52362,41
51647,42
51424,39
50972,41
52498,38
50270,42
51484,42
52510,40
53151,38
49587,44
49703,42
50843,41
52216,41
52554,37
51113,42
50444,45
50691,40
51348,39
52948,37
52195,41
52417,38
52296,39
51841,41
52129,40
54115,35
52859,35
51867,40
51181,44
51162,41
50976,40
53413,39
50892,39
50633,42
51534,41
51404,40
51215,38
52698,40
50934,42
51940,41
51416,39
50291,41
52325,40
50816,40
50901,39
50998,41
52609,39
52463,41
50913,39
51323,41
51731,40
51041,40
51389,38
51060,38
51055,41
52588,40
51157,42
49953,44
51976,40
50637,39
54251,39
53221,37
52880,38
51223,41
51796,39
52011,40
52137,38
53366,37
51866,40
54240,38
50124,43
52551,41
50349,41
52262,40
52685,37
50686,41
52639,37
51824,40
52940,39
52732,39
53008,36
52751,39
50363,44
50169,43
50883,42
51343,43
51253,41
51471,41
51507,42
52055,38
53294,39
51519,42
51546,41
50278,45
51748,38
51676,41
51867,41
53377,37
50601,44
51614,40
50943,41
52206,40
50382,43
52708,42
50588,43
51232,42
52155,40
52069,40
52176,39
50658,42
52511,38
52143,38
52192,40
52313,41
50744,43
51021,39
50957,41
52363,39
51934,41
53276,37
52577,39
52970,42
51125,43
52667,38
50527,42
50850,41
50997,42
53153,39
51804,41
50956,42
50551,40
50753,42
50829,40
50680,43
51043,41
51925,41
50418,41
50082,41
52489,39
51677,41
51118,42
51345,42
51279,42
53076,36
52544,39
51143,39
50304,43
49218,44
52168,36
51702,39
51641,42
51740,40
52852,37
53115,38
50533,41
51387,40
50653,43
51484,41
50735,40
51262,42
51390,40
51480,41
51851,38
50875,39
51826,41
50843,42
52692,38
52345,40
51001,40
52167,40
50650,43
50844,40
51354,42
51913,40
51837,42
52630,38
52824,42
51805,41
51926,40
51489,40
50797,40
51681,41
52377,38
52612,37
50569,41
50785,42
52419,41
51364,40
52520,38
51913,41
51789,39
52759,38
51718,40
52888,40
52441,39
51402,40
50448,42
51165,41
52715,38
51510,40
50844,41
50913,42
52397,40
50123,42
52175,40
53042,37
51560,42
50404,42
50749,41
52218,40
52259,38
51769,39
52377,39
52606,39
51391,42
53051,36
52475,40
51212,42
50573,41
51944,41
51548,38
51437,41
52470,38
51871,40
51636,41
51677,42
52692,38
53452,37
50783,41
51615,40
52359,40
50263,41
51920,38
51598,42
51383,42
51544,42
50456,42
53123,40
53514,38
51332,40
49593,46
51460,40
49762,44
50290,40
51985,38
51237,38
50780,43
51319,39
51862,41
51823,38
52548,37
50940,42
51978,42
52183,39
52155,42
51903,41
50675,43
52677,40
52383,38
51346,42
51231,43
50313,43
50993,41
52697,40
51797,38
52602,41
51271,41
51211,42
51307,38
50502,41
52031,37
52390,41
51781,41
50229,43
53132,38
51245,42
53382,39
52272,39
52531,42
51418,43
50260,43
50744,44
51554,42
52274,39
54286,37
52052,37
51389,41
50105,43
51656,41
49671,42
52550,40
50082,43
51944,35
51897,38
50340,42
52282,42
52410,38
52450,39
50645,43
50819,42
51052,42
50332,42
53007,39
50445,42
50711,42
51511,43
50315,44
51228,43
51912,42
51961,39
51627,39
51218,39
50095,43
50723,40
50187,43
52454,38
52269,39
51370,43
50925,39
52539,36
50779,40
50800,44
51184,43
50842,40
52240,39
51150,41
51656,41
52000,41
52946,41
49845,43
50478,42
51959,43
53208,41
49660,43
52119,41
51536,41
51601,42
52390,35
51488,43
50593,42
49412,43
51696,40
51987,41
53182,37
52068,39
50873,43
52809,38
51203,40
51065,40
51617,40
50366,43
50930,39
50779,41
50435,43
52194,40
52857,38
50852,43
50870,40
51033,40
51395,41
52319,40
50662,42
52756,37
50731,41
50982,43
51566,41
51847,41
51577,43
50664,43
50334,42
49698,44
51636,41
52322,40
52150,42
52024,40
50386,42
50923,42
51457,42
51071,42
53120,36
52041,40
50836,41
50288,42
52431,39
50926,41
52647,38
51975,40
52635,41
49239,41
51929,40
52338,36
51265,41
50879,42
52925,36
51299,39
51061,40
52857,40
52396,36
51373,40
51097,43
52457,37
52162,38
50427,43
50922,43
53120,39
52501,41
51822,41
50606,43
50457,39
50751,40
51841,39
51888,42
50785,41
51047,41
50534,43
51076,41
51329,42
52022,38
50667,41
53412,36
50603,42
50496,43
51791,41
50612,41
50041,43
51708,39
49753,43
51359,41
50828,41
51151,43
51302,43
51227,40
49230,48
50906,42
52038,42
51726,41
50812,42
50560,42
50581,42
52002,37
49254,43
51174,40
51321,39
52274,39
51249,42
53058,38
51711,40
50493,42
52916,37
51436,41
51602,41
51239,40
50660,42
50923,44
51697,39
50423,45
50553,43
50635,43
53793,37
51714,41
52648,38
51056,40
52677,38
50830,43
52523,40
51884,43
51204,39
53018,39
51374,44
52489,38
52516,38
50659,44
50155,42
51925,38
51674,41
52329,39
54727,34
50690,43
50237,43
50063,43
50646,40
50274,43
50715,41
50719,42
52507,40
54286,36
50543,40
52340,39
51574,41
50643,40
50080,45
51408,41
52160,39
51346,41
52380,38
51215,40
52827,40
51680,38
50880,43
52241,40
50423,40
50604,40
51394,40
51911,41
