72185,0
70988,0
70726,0
71740,0
71421,0
68728,0
70262,0
71390,0
71715,0
70103,0
70109,0
69449,0
70961,0
70658,0
70190,0
70981,0
71613,0
71572,0
70962,1
70449,0
70728,0
70371,0
73658,0
70400,0
69747,0
70431,0
70043,0
71263,0
71723,0
69442,0
70158,0
70815,0
69764,0
69939,0
71501,0
71312,0
70097,0
70702,0
70232,0
73901,0
72023,0
72865,1
70669,0
71192,0
71958,0
69132,0
73097,0
70498,0
70628,0
70527,0
69705,0
73674,0
73188,0
70136,0
73153,0
69111,0
72245,0
70991,0
70859,0
69751,0
71367,0
71097,0
72254,0
72532,0
69709,0
70988,0
70516,0
71830,0
71707,0
69618,0
70828,0
71455,0
72708,0
69979,0
70360,0
69386,0
71425,0
70335,0
70212,0
68895,0
72413,0
70341,0
71169,0
70112,0
68279,0
72227,0
70124,0
70935,0
70799,0
70742,0
70421,0
69786,0
71333,0
70923,0
72607,0
70636,0
69896,0
71390,0
70322,0
70420,0
75233,0
69592,0
69327,0
71433,0
70272,0
70347,0
70187,0
71458,0
74292,0
70692,0
70878,0
68758,0
69028,0
70897,0
70415,0
70684,0
68908,0
70921,0
71147,0
73795,0
71958,0
71943,0
68475,0
71749,0
71357,0
72291,0
71175,0
71537,0
70443,0
72044,0
70872,0
72313,0
70279,0
71452,0
68500,0
72073,0
69881,0
70570,0
70170,0
70894,0
72329,0
71597,0
71354,0
70586,0
69928,0
72268,0
71678,0
70248,0
71585,0
69448,0
70188,0
70912,0
69874,0
70318,0
69435,0
71444,0
70324,0
69780,0
70836,0
71587,0
71458,0
69398,0
71983,0
71087,0
73587,0
71119,0
70378,0
70790,0
70683,0
70992,0
71072,0
73463,0
69016,0
69827,0
70596,0
69638,0
69828,0
69009,0
70051,0
71608,0
68704,0
69702,0
71903,0
71443,0
68642,0
71221,0
70279,0
70818,0
72087,0
69817,0
71060,0
69190,0
74287,0
69941,0
71130,0
72416,0
72935,0
70383,0
69268,0
71847,0
70012,0
70750,0
70049,0
73328,0
72744,0
69180,0
73194,0
71749,1
69240,0
72358,0
70439,0
69256,0
70546,0
71146,0
69842,0
72618,0
73533,0
70609,0
70860,0
71839,0
72640,0
70762,0
71306,0
69923,0
69956,0
70998,0
73118,0
71432,0
70441,0
73086,0
69166,0
70276,0
71056,0
71074,0
71186,0
71395,0
72321,0
73406,0
71215,0
71048,0
70587,0
72396,0
72510,0
72628,0
70775,0
69602,0
72671,0
70089,0
69438,0
71363,0
69036,0
71612,0
69195,0
69493,0
71585,0
71766,0
69848,0
69738,0
71638,0
71155,0
71707,0
71312,0
70247,0
72271,0
72558,0
69773,0
71265,0
72351,0
70788,0
71944,0
72389,0
73018,0
71480,0
70410,0
70058,0
70036,0
70033,0
70014,0
71434,0
72265,0
71971,0
70520,0
74246,0
69905,0
70926,0
72408,0
71026,0
69874,0
71071,0
73172,0
70650,0
70895,0
70192,0
71067,0
71285,0
71565,0
70539,0
71153,0
71979,0
70716,0
68730,0
71229,0
70211,0
69448,0
70580,0
70114,0
70309,0
68479,0
70449,0
72144,0
70653,0
71761,0
69356,0
71348,0
69411,0
69920,0
71400,0
73707,0
70781,0
70126,0
70030,0
71675,0
70254,0
71530,0
71208,0
71721,0
71310,0
71924,0
70838,0
70036,0
69423,0
71483,0
71244,0
70669,0
70641,0
71906,0
70583,0
71125,0
73468,0
70630,0
70293,0
69797,0
69865,0
70368,0
69815,0
70949,0
70156,0
70584,0
69302,0
69450,0
71151,0
70924,0
74205,0
70450,0
70430,0
71573,0
71640,0
70302,0
73151,0
69436,0
70601,0
73794,0
72793,0
70911,0
72505,0
71599,0
69596,0
70920,0
70532,0
70103,0
70638,0
71691,0
70992,0
70992,0
68434,0
70976,0
71812,0
71856,0
70739,0
73474,0
70509,0
72749,0
71346,0
69842,0
71264,0
70866,0
72686,0
