76029,85
71144,87
71365,88
71709,88
71353,89
71126,88
69826,88
72521,87
68992,89
70837,87
70804,88
70279,87
69197,89
70113,88
71114,85
73170,86
70705,87
73178,87
72351,87
71877,86
71813,88
71273,87
70275,87
73600,86
70164,89
74085,85
71983,87
69110,89
73882,85
71608,88
70663,89
70996,89
70381,89
71119,87
70762,86
70226,88
73139,87
69906,88
70851,88
70478,87
68993,89
70962,88
69841,88
68359,89
73547,87
73246,87
73354,86
69123,88
71285,85
71677,87
70391,87
70877,88
71294,87
71298,88
72409,86
73752,84
71568,87
69687,89
71505,89
71394,86
70586,88
70846,88
68388,88
69796,87
69817,89
72538,87
73041,86
71704,87
70292,88
71338,88
72425,88
71929,88
69920,89
69907,89
71875,87
70268,88
72569,87
70786,87
72847,87
70227,88
70181,90
70295,88
74068,86
69969,88
72243,86
71478,87
72765,87
70589,87
70608,88
71487,88
70821,87
71720,85
71148,88
71413,85
73097,87
71712,88
70685,86
71368,87
73436,87
70803,89
71751,86
74488,85
71118,86
71298,88
71149,88
69896,89
70498,88
70274,87
71487,86
70081,88
70939,89
70725,87
71254,88
70599,88
69919,88
71690,88
70840,88
70698,88
72273,86
70936,87
72012,87
70939,88
70320,88
71074,88
69521,88
69888,89
72741,87
70049,87
69755,88
71039,88
70232,89
69990,88
71007,88
72670,87
73318,87
71143,87
70847,87
69415,89
72401,88
70963,84
71033,86
71695,86
71619,87
70854,89
70488,87
70958,87
71412,87
71593,88
69850,88
69579,87
69824,87
72518,87
69415,88
72470,87
69363,89
70734,88
72994,85
70031,87
74084,85
70875,88
69603,89
71948,86
70768,88
70643,89
72082,88
71673,87
70578,89
69237,88
72173,87
71636,87
70205,88
71195,89
69203,89
69887,89
70899,87
70512,87
70609,89
71629,85
69654,88
71478,87
69471,89
70197,89
71314,88
70658,88
71269,87
73318,87
71394,87
72095,87
71426,86
70470,89
69425,88
70554,88
73746,84
71052,88
69686,89
70087,88
70027,88
71992,88
71391,87
71996,88
69910,89
69070,89
71520,88
69733,87
68896,90
69448,87
72329,88
70709,89
71693,87
70790,87
71371,89
70873,87
71986,89
74500,87
71045,86
71079,87
72337,86
69425,89
71109,88
71091,87
70831,88
71956,88
70985,87
69906,89
69306,89
72244,88
71477,89
72265,87
71264,87
68369,90
72918,86
69877,88
72205,87
71408,89
69663,89
70515,88
73227,87
70902,88
69335,87
72309,87
75419,85
72928,84
73434,88
70133,88
69643,87
70534,88
69387,89
71949,88
69726,88
70915,89
70477,88
71280,87
72132,87
70274,87
70541,89
70699,88
71748,88
70563,86
71111,88
69323,88
73132,86
69029,89
71144,88
70966,87
69840,88
71816,89
71706,87
71645,86
70334,88
71940,87
70451,88
71637,87
68052,90
73706,85
72176,87
71501,88
73110,86
69779,89
71495,88
70106,88
70133,89
68846,89
73199,85
70903,88
69942,89
70175,87
70472,89
72984,85
71456,88
70675,87
71274,87
69720,88
71983,88
71995,88
71028,87
77894,81
71076,85
71332,87
71846,88
70200,87
72011,89
72437,87
69677,89
69811,88
72578,87
69968,89
70135,89
