48831,82
48377,82
46509,82
49555,79
48374,81
48156,80
50133,81
47661,81
48241,80
48903,82
47922,82
48276,83
49545,80
49680,82
49824,79
49538,80
47758,81
49876,81
48592,83
48015,83
48999,80
49150,80
49381,81
49527,80
47708,83
47647,82
49543,78
48344,82
50982,81
49512,80
50378,78
51053,79
50058,81
48493,82
50214,80
49384,79
48924,81
48038,82
50198,77
50771,81
48009,81
47681,81
49856,79
49180,80
48960,83
48815,80
48833,82
49398,82
48905,81
49417,81
49181,81
48505,80
48065,82
48913,80
48400,81
47585,82
47094,82
48509,79
48610,79
45862,79
49670,79
48194,80
48287,81
49438,83
47088,82
49925,80
50275,81
49318,80
47866,82
49916,80
48721,78
47225,82
51760,80
47786,83
50312,80
47655,81
49458,82
48986,82
49712,81
48322,81
48368,81
48782,81
47789,81
48078,80
47011,80
50669,79
47927,80
47689,81
49922,81
47815,82
48805,82
50161,80
46684,83
48269,82
47865,82
46949,80
47101,82
49569,80
47449,81
48008,81
47609,82
47267,83
50022,79
49701,80
47174,83
48282,81
47600,82
46774,81
49121,81
49248,80
48633,82
49890,80
47646,80
47739,82
46750,82
47941,80
49866,81
46960,84
50413,80
50860,80
48865,81
48373,80
48678,79
51003,79
48663,81
47895,82
48838,82
49034,79
47548,81
48669,80
47655,84
46694,80
48079,83
50404,81
48924,80
50827,79
49708,78
49040,82
50910,82
48267,82
48083,81
48352,80
47611,82
48851,81
47156,83
48893,81
47518,81
48921,81
49070,80
49233,78
49714,79
47498,83
49578,80
48619,81
49292,80
47847,82
45960,82
49235,80
48837,82
48297,82
48944,80
48246,80
47384,82
47403,81
49481,81
50184,80
50723,81
48964,82
48819,78
47652,83
47045,81
49398,81
50318,77
49781,81
47706,82
49738,80
48968,81
47968,82
47972,81
46487,83
47923,81
47256,82
46622,83
51474,77
48684,81
49361,80
47738,82
47859,82
47662,81
50071,81
48972,80
48238,80
48111,82
47652,82
48822,82
46707,85
49795,82
48963,82
48650,80
49900,81
50107,78
47581,82
48265,82
47588,82
49992,79
50915,78
47548,82
50579,78
49195,79
47042,84
48400,82
