79615,86
78322,86
75892,88
77408,88
77965,88
77260,88
78520,85
77654,85
76367,88
77999,87
78210,87
78848,86
80804,85
76216,88
76460,89
77894,88
80013,86
79940,87
79557,86
77199,88
79651,86
76791,87
77785,88
80603,84
76588,88
77537,87
77911,86
76732,88
79147,86
78929,84
77256,88
76936,86
77984,85
77570,86
78506,87
78437,87
75213,88
79028,87
78430,85
79571,87
78245,87
79274,86
77930,86
77657,87
77288,86
79682,85
81561,84
77960,86
74955,89
78973,87
78629,86
78026,87
77844,88
76436,86
78051,87
78521,88
78351,86
77228,89
79621,83
78836,87
79213,86
78909,86
76943,88
79396,86
77066,87
79684,86
78545,85
78367,87
77891,88
81395,84
79398,86
77004,88
77550,87
79900,86
78562,86
79608,86
77671,87
76539,87
78157,87
80095,83
78050,86
76090,89
77480,87
79560,86
78536,87
78336,86
77432,87
78400,86
76430,88
77325,87
78534,88
76870,88
78517,88
78499,87
78796,86
78262,87
75510,87
78239,87
78560,84
80727,87
77837,87
78785,86
78345,87
78405,86
80332,85
76903,88
78973,86
77354,87
78548,87
75535,87
77392,85
76451,87
77926,87
76888,87
77680,86
77635,88
77966,86
76362,87
77858,87
79284,87
77313,88
77299,88
79470,85
78000,85
78834,86
77911,87
78058,86
78932,86
76795,88
78251,86
79474,86
76493,88
78428,87
76219,86
77075,86
75345,87
76623,87
76638,87
76352,87
78148,87
77426,88
75728,86
78163,87
78744,87
76567,87
76184,88
78223,85
78540,87
77045,87
76469,88
77989,87
78062,86
75640,88
82012,82
77852,86
79353,86
77735,87
78587,88
77128,88
78739,86
77492,87
77018,87
78538,86
78230,87
78465,87
78842,87
78482,86
76946,87
79076,85
78640,86
77452,87
77940,87
77794,85
76614,88
77778,86
78052,85
75248,87
78295,88
78689,86
79863,85
77929,86
77736,87
78503,87
79291,86
77552,87
77600,86
78053,87
76625,88
77758,88
76463,88
78466,88
79209,84
77522,87
76815,88
77663,86
75946,87
78236,87
76886,87
77889,87
77219,87
78482,85
76218,88
77308,87
80219,84
77819,86
76416,88
77615,87
76598,88
78506,87
77479,87
78264,87
78965,87
77827,87
80549,84
80538,85
76703,86
77184,87
79295,85
78612,85
77720,87
77969,86
76428,88
78431,87
78963,87
76567,86
74788,89
78004,88
77354,86
77831,87
77542,87
77907,87
77985,87
78313,85
79501,87
77626,87
77768,87
77018,88
76860,87
78865,87
77509,86
78993,85
80047,85
77552,86
76146,87
80134,85
77480,87
76587,88
78397,87
78582,86
80227,86
78379,87
77367,86
76920,88
77780,85
76784,88
78982,87
78871,87
78125,86
76874,88
76766,86
77244,87
78096,86
77102,86
78260,87
77831,86
77833,88
77164,87
77062,87
78032,87
78339,87
78676,87
76870,87
76596,88
77920,88
79314,87
78166,87
77406,86
76468,88
76698,87
80176,85
78751,88
78885,86
78535,84
78135,86
77494,88
77220,87
77023,86
77370,87
78409,85
79338,86
77672,88
77692,87
76878,87
78294,87
78662,86
76243,86
78253,86
79896,87
78008,87
77207,85
79210,86
78607,87
77766,87
78882,86
77113,87
78482,87
79634,86
81425,85
77321,87
80751,85
78104,86
77727,87
78294,86
77174,88
77831,88
78895,86
77993,86
80372,85
78343,88
77714,86
75864,88
77763,86
